Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
91952;2024;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;4459;100;445900;3/15/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;2416;LEAO DO MAR                         ;281;CPCI                                ;281;CPCI                                ;20;3/13/2024;17:00:00;3/15/2024;2;07:00:00;38;1951;SUL DE S.PEDRO                      ;20
91952;2024;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;3000;72;216000;3/15/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;A;2416;LEAO DO MAR                         ;281;CPCI                                ;281;CPCI                                ;20;3/13/2024;17:00:00;3/15/2024;2;07:00:00;38;1951;SUL DE S.PEDRO                      ;20
91951;2024;3;TUNIDEOS                            ;SCOMBRIDAE                          ;ACANTHOCYBIUM                       ;ACANTHOCYBIUM SOLANDRI              ;SERRA, DJEU OU ILHEU                ;13;REDE DE CERCO                       ;1058;200;211600;3/15/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;89;SAO JOSE                            ;281;CPCI                                ;281;CPCI                                ;16;3/12/2024;15:00:00;3/15/2024;3;06:00:00;63;1846;NOROESTE                            ;25
91951;2024;3;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;13;REDE DE CERCO                       ;450;250;112500;3/15/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;89;SAO JOSE                            ;281;CPCI                                ;281;CPCI                                ;16;3/12/2024;15:00:00;3/15/2024;3;06:00:00;63;1846;NOROESTE                            ;25
91951;2024;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;4000;77;308000;3/15/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;89;SAO JOSE                            ;281;CPCI                                ;281;CPCI                                ;16;3/12/2024;15:00:00;3/15/2024;3;06:00:00;63;1846;NOROESTE                            ;25
91950;2024;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;3000;70;210000;3/14/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;18;BARBARA                             ;281;CPCI                                ;281;CPCI                                ;15;3/13/2024;16:30:00;3/14/2024;1;05:23:00;12;1951;SUL DE S.PEDRO                      ;30
91950;2024;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;1500;72;108000;3/14/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;18;BARBARA                             ;281;CPCI                                ;281;CPCI                                ;15;3/13/2024;16:30:00;3/14/2024;1;05:23:00;12;1951;SUL DE S.PEDRO                      ;30
91949;2024;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;986;80;78880;3/14/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;87;XAGUATE                             ;281;CPCI                                ;281;CPCI                                ;20;3/11/2024;15:00:00;3/14/2024;3;06:00:00;63;1338;SANTA MARIA                         ;32
91949;2024;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;10500;78;819000;3/14/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;87;XAGUATE                             ;281;CPCI                                ;281;CPCI                                ;20;3/11/2024;15:00:00;3/14/2024;3;06:00:00;63;1338;SANTA MARIA                         ;32
91948;2024;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;250;80;20000;3/12/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3035;PONTA CACIMBA                       ;281;CPCI                                ;281;CPCI                                ;17;3/11/2024;16:39:00;3/12/2024;1;06:40:00;14;1311;TARRAFAL                            ;25
91948;2024;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;3000;80;240000;3/12/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3035;PONTA CACIMBA                       ;281;CPCI                                ;281;CPCI                                ;17;3/11/2024;16:39:00;3/12/2024;1;06:40:00;14;1311;TARRAFAL                            ;25
91947;2024;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;3000;73;219000;3/11/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;18;BARBARA                             ;281;CPCI                                ;281;CPCI                                ;15;3/10/2024;16:00:00;3/11/2024;1;07:30:00;15;1821;POSS PO                             ;20
91946;2024;3;PEQUENOS PELAGICOS                  ;CLUPEIDAE                           ;SARDINELLA                          ;SARDINELLA MADERENSIS               ;ARENQUE OU SARDINHA                 ;13;REDE DE CERCO                       ;2002;32;64064;3/11/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;16;DJESONE                             ;281;CPCI                                ;281;CPCI                                ;15;3/10/2024;16:10:00;3/11/2024;1;06:00:00;13;1721;RIBEIRA TORTA                       ;25
91946;2024;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;200;100;20000;3/11/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;16;DJESONE                             ;281;CPCI                                ;281;CPCI                                ;15;3/10/2024;16:10:00;3/11/2024;1;06:00:00;13;1721;RIBEIRA TORTA                       ;25
91946;2024;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;1200;73;87600;3/11/2024;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;16;DJESONE                             ;281;CPCI                                ;281;CPCI                                ;15;3/10/2024;16:10:00;3/11/2024;1;06:00:00;13;1721;RIBEIRA TORTA                       ;25
91907;2024;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;360;100;36000;12/24/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;12/19/2024;16:32:00;12/20/2024;1;03:30:00;10;1821;POSS PO                             ;17
91906;2024;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;600;100;60000;12/27/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;12/26/2024;16:32:00;12/27/2024;1;04:00:00;11;1951;SUL DE S.PEDRO                      ;14
91905;2024;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;450;138;62100;11/4/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;11/3/2024;16:21:00;11/4/2024;1;04:00:00;11;1821;POSS PO                             ;17
91905;2024;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;825;100;82500;11/4/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;11/3/2024;16:21:00;11/4/2024;1;04:00:00;11;1821;POSS PO                             ;17
91904;2024;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;2400;100;240000;11/11/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;15;SAL REI                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;10/10/2024;17:00:00;10/11/2024;1;04:30:00;11;1821;POSS PO                             ;17
91903;2024;10;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis rochei                        ;CACHORRINHA, JUDEU OU MELVA 1       ;13;REDE DE CERCO                       ;1800;200;360000;10/24/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;82;BAIA PORTO NOVO                     ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;10/23/2024;16:34:00;10/24/2024;1;08:25:00;15;1951;SUL DE S.PEDRO                      ;14
91902;2024;10;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;1700;100;170000;10/11/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;10/10/2024;16:38:00;10/11/2024;1;08:42:00;16;1821;POSS PO                             ;17
91901;2024;9;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;1700;100;170000;9/28/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;9/25/2024;16:21:00;9/28/2024;3;08:12:00;63;1821;POSS PO                             ;17
91900;2024;9;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;1200;100;120000;9/12/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;9/11/2024;17:00:00;9/12/2024;1;04:30:00;11;1821;POSS PO                             ;17
91899;2024;9;DEMERSAIS                           ;CARANGIDAE                          ;CARANX                              ;CARANX SP                           ;CHEREU, ENFORCADO, XEREU            ;13;REDE DE CERCO                       ;5;131,03;655,15;9/6/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;9/5/2024;16:32:00;9/6/2024;1;05:30:00;12;1821;POSS PO                             ;17
91899;2024;9;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;300;150;45000;9/6/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;9/5/2024;16:32:00;9/6/2024;1;05:30:00;12;1821;POSS PO                             ;17
91899;2024;9;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;800;100;80000;9/6/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;9/5/2024;16:32:00;9/6/2024;1;05:30:00;12;1821;POSS PO                             ;17
91899;2024;9;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;1200;100;120000;9/6/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;9/5/2024;16:32:00;9/6/2024;1;05:30:00;12;1821;POSS PO                             ;17
91898;2024;9;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;600;150;90000;9/4/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;9/3/2024;16:00:00;9/4/2024;1;04:30:00;12;1821;POSS PO                             ;17
91898;2024;9;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;1800;100;180000;9/4/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;9/3/2024;16:00:00;9/4/2024;1;04:30:00;12;1821;POSS PO                             ;17
91897;2024;8;DEMERSAIS                           ;CARANGIDAE                          ;SERIOLA                             ;SERIOLA RIVOLIANA                   ;ESMOREGAL PRETO                     ;1;REDE DE EMALHAR                     ;94;200;18800;8/28/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;8/27/2024;15:50:00;8/28/2024;1;04:00:00;12;1821;POSS PO                             ;17
91897;2024;8;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;1;REDE DE EMALHAR                     ;85;200;17000;8/28/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;8/27/2024;15:50:00;8/28/2024;1;04:00:00;12;1821;POSS PO                             ;17
91897;2024;8;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;1;REDE DE EMALHAR                     ;540;100;54000;8/28/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;8/27/2024;15:50:00;8/28/2024;1;04:00:00;12;1821;POSS PO                             ;17
91896;2024;8;DEMERSAIS                           ;LUTJANIDAE                          ;LUTJANUS                            ;Lutjanus sp.                        ;GORAZ                               ;13;REDE DE CERCO                       ;800;150;120000;8/28/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;8/27/2024;16:30:00;8/28/2024;1;09:15:00;16;1821;POSS PO                             ;17
91896;2024;8;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;120;100;12000;8/28/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;8/27/2024;16:30:00;8/28/2024;1;09:15:00;16;1821;POSS PO                             ;17
91895;2024;8;DEMERSAIS                           ;LETHRINIDAE                         ;LETHRINUS                           ;LETHRINUS ATLANTICUS                ;BICA OU BICA DE ROCHA               ;13;REDE DE CERCO                       ;35;250;8750;8/8/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;20;8/8/2024;08:30:00;8/8/2024;1;16:32:00;8;1821;POSS PO                             ;17
91895;2024;8;DEMERSAIS                           ;HAEMULIDAE                          ;POMADASYS                           ;POMADASYS ROGERI                    ;ABROTO                              ;13;REDE DE CERCO                       ;40;200;8000;8/8/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;20;8/8/2024;08:30:00;8/8/2024;1;16:32:00;8;1821;POSS PO                             ;17
91895;2024;8;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;60;138;8280;8/8/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;20;8/8/2024;08:30:00;8/8/2024;1;16:32:00;8;1821;POSS PO                             ;17
91895;2024;8;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;192,5;100;19250;8/8/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;20;8/8/2024;08:30:00;8/8/2024;1;16:32:00;8;1821;POSS PO                             ;17
91895;2024;8;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;467,5;100;46750;8/8/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;20;8/8/2024;08:30:00;8/8/2024;1;16:32:00;8;1821;POSS PO                             ;17
91893;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;250;100;25000;7/16/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;7/15/2024;17:59:00;7/16/2024;1;07:23:00;13;1721;RIBEIRA TORTA                       ;17
91892;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;1500;1000;1500000;7/8/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;7/7/2024;16:30:00;7/8/2024;1;04:20:00;11;1733;BAIA PORTO NOVO                     ;17
91891;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;150;138;20700;7/3/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;7/2/2024;16:42:00;7/3/2024;1;07:02:00;14;1821;POSS PO                             ;17
91891;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;900;100;90000;7/3/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;7/2/2024;16:42:00;7/3/2024;1;07:02:00;14;1821;POSS PO                             ;17
91890;2024;6;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;500;100;50000;6/4/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;6/3/2024;16:30:00;6/4/2024;1;04:00:00;11;1821;POSS PO                             ;17
91889;2024;6;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;200;100;20000;6/8/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;15;SAL REI                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;6/3/2024;16:14:00;6/8/2024;5;04:00:00;107;1821;POSS PO                             ;17
91889;2024;6;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;400;100;40000;6/8/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;15;SAL REI                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;6/3/2024;16:14:00;6/8/2024;5;04:00:00;107;1821;POSS PO                             ;17
91888;2024;5;PEQUENOS PELAGICOS                  ;CLUPEIDAE                           ;SARDINELLA                          ;SARDINELLA MADERENSIS               ;ARENQUE OU SARDINHA                 ;13;REDE DE CERCO                       ;160;24,22;3875,2;5/12/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;5/11/2024;16:00:00;5/12/2024;1;08:32:00;16;1821;POSS PO                             ;17
91888;2024;5;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;400;100;40000;5/12/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;5/11/2024;16:00:00;5/12/2024;1;08:32:00;16;1821;POSS PO                             ;17
91888;2024;5;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;1200;100;120000;5/12/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;5/11/2024;16:00:00;5/12/2024;1;08:32:00;16;1821;POSS PO                             ;17
91887;2024;4;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;110;200;22000;4/4/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;4/3/2024;16:49:00;4/4/2024;1;08:10:00;15;1821;POSS PO                             ;17
91887;2024;4;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;660;100;66000;4/4/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;4/3/2024;16:49:00;4/4/2024;1;08:10:00;15;1821;POSS PO                             ;17
91887;2024;4;DEMERSAIS                           ;LETHRINIDAE                         ;LETHRINUS                           ;LETHRINUS ATLANTICUS                ;BICA OU BICA DE ROCHA               ;13;REDE DE CERCO                       ;20;200;4000;4/4/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;4/3/2024;16:49:00;4/4/2024;1;08:10:00;15;1821;POSS PO                             ;17
91887;2024;4;DEMERSAIS                           ;MULLIDAE                            ;MULLOIDICHTHYS                      ;MULLOIDICHTHYS MARTINICUS           ;FOTCHE OU FATCHO DE FUNDO           ;13;REDE DE CERCO                       ;45;200;9000;4/4/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;4/3/2024;16:49:00;4/4/2024;1;08:10:00;15;1821;POSS PO                             ;17
